,bootstrap_size,no_features,max_depth,no_trees,accuracy,seconds
252,5400.0,40.0,15.0,20.0,0.9065,466.93655700000005
253,5400.0,40.0,15.0,20.0,0.9058333333333334,471.332414
254,5400.0,40.0,15.0,20.0,0.9043333333333332,466.499833
255,5400.0,40.0,15.0,20.0,0.9005,460.251645
256,5400.0,40.0,15.0,20.0,0.8925,471.623838
257,5400.0,40.0,15.0,20.0,0.9133333333333332,485.433558
258,5400.0,40.0,15.0,20.0,0.9071666666666668,469.174262
259,5400.0,40.0,15.0,20.0,0.91,473.605604
260,5400.0,40.0,15.0,30.0,0.9223333333333332,721.431802
261,5400.0,40.0,15.0,30.0,0.9203333333333332,698.6755360000003
262,5400.0,40.0,15.0,30.0,0.9175,696.375448
263,5400.0,40.0,15.0,30.0,0.9186666666666666,687.4418059999997
264,5400.0,40.0,15.0,30.0,0.9268333333333332,747.643582
265,5400.0,40.0,15.0,30.0,0.9181666666666668,686.2632110000002
266,5400.0,40.0,15.0,30.0,0.9225,735.413951
267,5400.0,40.0,15.0,30.0,0.9201666666666668,712.427555
268,5400.0,40.0,15.0,30.0,0.914,699.592677
269,5400.0,40.0,15.0,30.0,0.9221666666666668,755.578603
270,5400.0,40.0,15.0,40.0,0.9261666666666668,968.591637
271,5400.0,40.0,15.0,40.0,0.9306666666666666,977.862389
272,5400.0,40.0,15.0,40.0,0.928,944.441534
273,5400.0,40.0,15.0,40.0,0.9286666666666666,934.044269
274,5400.0,40.0,15.0,40.0,0.9291666666666668,933.153278
275,5400.0,40.0,15.0,40.0,0.9248333333333332,928.229236
276,5400.0,40.0,15.0,40.0,0.9286666666666666,980.118454
277,5400.0,40.0,15.0,40.0,0.9301666666666668,947.334789
278,5400.0,40.0,15.0,40.0,0.9273333333333332,939.097399
279,5400.0,40.0,15.0,40.0,0.9321666666666668,976.673439
280,5400.0,40.0,25.0,10.0,0.8445,244.722173
281,5400.0,40.0,25.0,10.0,0.8593333333333333,236.339539
282,5400.0,40.0,25.0,10.0,0.8448333333333333,230.065422
283,5400.0,40.0,25.0,10.0,0.8518333333333333,208.164751
284,5400.0,40.0,25.0,10.0,0.8545,211.529126
285,5400.0,40.0,25.0,10.0,0.8638333333333333,248.271838
286,5400.0,40.0,25.0,10.0,0.8731666666666666,248.346985
